"Census Profile, 2021 Census of Population"
,,,"Beaches--East York [Federal electoral district (2013 Representation Order)], Ontario",,,,,,,,,,,,
"Knowledge of languages","      Hmong-Mien languages",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","      Indo-European languages",, 25260,"", 12090,"", 13165,"",   23.3,"",   23.0,"",   23.6,"",
"Knowledge of languages","        Albanian",,   485,"",   250,"",   235,"",    0.4,"",    0.5,"",    0.4,"",
"Knowledge of languages","        Armenian",,    85,"",    35,"",    45,"",    0.1,"",    0.1,"",    0.1,"",
"Knowledge of languages","        Balto-Slavic languages",,  3125,"",  1350,"",  1775,"",    2.9,"",    2.6,"",    3.2,"",
"Knowledge of languages","        Baltic languages",,    90,"",    25,"",    70,"",    0.1,"",    0.0,"",    0.1,"",
"Knowledge of languages","            Latvian",,    65,"",    25,"",    40,"",    0.1,"",    0.0,"",    0.1,"",
"Knowledge of languages","            Lithuanian",,    25,"",     0,"",    25,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","          Slavic languages",,  3035,"",  1325,"",  1705,"",    2.8,"",    2.5,"",    3.1,"",
"Knowledge of languages","            Belarusian",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","            Bulgarian",,   330,"",   150,"",   180,"",    0.3,"",    0.3,"",    0.3,"",
"Knowledge of languages","            Czech",,   135,"",    75,"",    60,"",    0.1,"",    0.1,"",    0.1,"",
"Knowledge of languages","            Macedonian",,   460,"",   210,"",   250,"",    0.4,"",    0.4,"",    0.4,"",
"Knowledge of languages","            Polish",,   350,"",   145,"",   200,"",    0.3,"",    0.3,"",    0.4,"",
"Knowledge of languages","            Russian",,   880,"",   355,"",   525,"",    0.8,"",    0.7,"",    0.9,"",
"Knowledge of languages","            Rusyn",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","            Serbo-Croatian",,   895,"",   415,"",   480,"",    0.8,"",    0.8,"",    0.9,"",
"Knowledge of languages","              Bosnian",,   155,"",    65,"",    90,"",    0.1,"",    0.1,"",    0.2,"",
"Knowledge of languages","              Croatian",,   325,"",   150,"",   170,"",    0.3,"",    0.3,"",    0.3,"",
"Knowledge of languages","              Serbian",,   650,"",   295,"",   360,"",    0.6,"",    0.6,"",    0.6,"",
"Knowledge of languages","              Serbo-Croatian, n.i.e.",,    30,"",    10,"",    20,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","            Slovak",,    75,"",    30,"",    45,"",    0.1,"",    0.1,"",    0.1,"",
"Knowledge of languages","            Slovene (Slovenian)",,    15,"",    15,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","            Ukrainian",,   180,"",    60,"",   120,"",    0.2,"",    0.1,"",    0.2,"",
"Knowledge of languages","            Slavic languages, n.i.e.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","        Celtic languages",,    35,"",    25,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","          Irish",,    20,"",    10,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","          Scottish Gaelic",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","          Welsh",,    10,"",    10,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","          Celtic languages, n.i.e.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","        Germanic languages",,  2145,"",   955,"",  1190,"",    2.0,"",    1.8,"",    2.1,"",
"Knowledge of languages","          Frisian",,    10,"",    10,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","          High German languages",,  1590,"",   715,"",   880,"",    1.5,"",    1.4,"",    1.6,"",
"Knowledge of languages","            German",,  1560,"",   700,"",   860,"",    1.4,"",    1.3,"",    1.5,"",
"Knowledge of languages","            Pennsylvania German",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","            Swiss German",,    10,"",     0,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","            Yiddish",,    30,"",    15,"",    20,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","          Low Saxon-Low Franconian languages",,   400,"",   170,"",   230,"",    0.4,"",    0.3,"",    0.4,"",
"Knowledge of languages","            Afrikaans",,   120,"",    55,"",    60,"",    0.1,"",    0.1,"",    0.1,"",
"Knowledge of languages","            Dutch",,   270,"",   110,"",   160,"",    0.2,"",    0.2,"",    0.3,"",
"Knowledge of languages","            Low German, n.o.s.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","            Low Saxon",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","            Plautdietsch",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","            Vlaams (Flemish)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","          Scandinavian languages",,   215,"",    80,"",   130,"",    0.2,"",    0.2,"",    0.2,"",
"Knowledge of languages","            Danish",,    80,"",    35,"",    50,"",    0.1,"",    0.1,"",    0.1,"",
"Knowledge of languages","            Icelandic",,    15,"",    10,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","            Norwegian",,    30,"",    10,"",    20,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","            Swedish",,    95,"",    30,"",    60,"",    0.1,"",    0.1,"",    0.1,"",
"Knowledge of languages","          Germanic languages, n.i.e.",,    15,"",    15,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","        Greek",,  2630,"",  1270,"",  1365,"",    2.4,"",    2.4,"",    2.4,"",
"Knowledge of languages","        Indo-Iranian languages",, 10185,"",  5200,"",  4980,"",    9.4,"",    9.9,"",    8.9,"",
"Knowledge of languages","          Indo-Aryan languages",,  9070,"",  4670,"",  4400,"",    8.4,"",    8.9,"",    7.9,"",
"Knowledge of languages","            Assamese",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","            Bengali",,  4230,"",  2140,"",  2080,"",    3.9,"",    4.1,"",    3.7,"",
"Knowledge of languages","            Gujarati",,   650,"",   285,"",   365,"",    0.6,"",    0.5,"",    0.7,"",
"Knowledge of languages","            Hindi",,  2805,"",  1455,"",  1345,"",    2.6,"",    2.8,"",    2.4,"",
"Knowledge of languages","            Kacchi",,   305,"",   135,"",   170,"",    0.3,"",    0.3,"",    0.3,"",
"Knowledge of languages","            Kashmiri",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","            Konkani",,    60,"",    25,"",    35,"",    0.1,"",    0.0,"",    0.1,"",
"Knowledge of languages","            Marathi",,   265,"",   150,"",   115,"",    0.2,"",    0.3,"",    0.2,"",
"Knowledge of languages","            Nepali",,   210,"",   110,"",   100,"",    0.2,"",    0.2,"",    0.2,"",
"Knowledge of languages","            Oriya languages",,    50,"",    20,"",    25,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","              Odia",,    25,"",    10,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","              Oriya, n.o.s.",,    25,"",    10,"",    15,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","            Punjabi (Panjabi)",,   865,"",   520,"",   345,"",    0.8,"",    1.0,"",    0.6,"",
"Knowledge of languages","            Rohingya",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","            Sindhi",,    30,"",    15,"",    15,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","            Sinhala (Sinhalese)",,   120,"",    70,"",    50,"",    0.1,"",    0.1,"",    0.1,"",
"Knowledge of languages","            Urdu",,  2615,"",  1390,"",  1225,"",    2.4,"",    2.6,"",    2.2,"",
"Knowledge of languages","            Indo-Aryan languages, n.i.e.",,    85,"",    50,"",    35,"",    0.1,"",    0.1,"",    0.1,"",
"Knowledge of languages","          Iranian languages",,  1230,"",   580,"",   645,"",    1.1,"",    1.1,"",    1.2,"",
"Knowledge of languages","            Baluchi",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","            Kurdish",,    95,"",    40,"",    60,"",    0.1,"",    0.1,"",    0.1,"",
"Knowledge of languages","            Parsi",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","            Pashto",,   115,"",    65,"",    50,"",    0.1,"",    0.1,"",    0.1,"",
"Knowledge of languages","            Persian languages",,  1075,"",   500,"",   575,"",    1.0,"",    0.9,"",    1.0,"",
"Knowledge of languages","              Dari",,   420,"",   210,"",   210,"",    0.4,"",    0.4,"",    0.4,"",
"Knowledge of languages","              Iranian Persian",,   545,"",   230,"",   320,"",    0.5,"",    0.4,"",    0.6,"",
"Knowledge of languages","              Persian (Farsi), n.o.s.",,   110,"",    65,"",    50,"",    0.1,"",    0.1,"",    0.1,"",
"Knowledge of languages","            Iranian languages, n.i.e.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","          Indo-Iranian languages, n.i.e.",,    30,"",    15,"",    15,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","        Italic (Romance) languages",,  7680,"",  3510,"",  4165,"",    7.1,"",    6.7,"",    7.5,"",
"Knowledge of languages","          Catalan",,    10,"",     0,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","          Italian",,  2085,"",   955,"",  1130,"",    1.9,"",    1.8,"",    2.0,"",
"Knowledge of languages","          Portuguese",,  1145,"",   550,"",   595,"",    1.1,"",    1.0,"",    1.1,"",
"Knowledge of languages","          Romanian",,   510,"",   275,"",   240,"",    0.5,"",    0.5,"",    0.4,"",
"Knowledge of languages","          Spanish",,  4405,"",  1970,"",  2435,"",    4.1,"",    3.7,"",    4.4,"",
"Knowledge of languages","          Italic (Romance) languages, n.i.e.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","        Indo-European languages, n.i.e.",,    30,"",    15,"",    15,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","      Japanese",,   595,"",   255,"",   330,"",    0.5,"",    0.5,"",    0.6,"",
"Knowledge of languages","      Korean",,   555,"",   220,"",   340,"",    0.5,"",    0.4,"",    0.6,"",
"Knowledge of languages","      Mongolian",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","      Niger-Congo languages",,   805,"",   400,"",   400,"",    0.7,"",    0.8,"",    0.7,"",
"Knowledge of languages","        Akan (Twi)",,    45,"",    30,"",    15,"",    0.0,"",    0.1,"",    0.0,"",
"Knowledge of languages","        Bamanankan",,    10,"",     0,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","        Edo",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","        Éwé",,    30,"",    20,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","        Fulah (Pular, Pulaar, Fulfulde)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","        Ga",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","        Ganda",,    25,"",    15,"",    15,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","        Gikuyu",,    25,"",    10,"",    15,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","        Igbo",,    15,"",    10,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","        Kinyarwanda (Rwanda)",,    30,"",     0,"",    20,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","        Lingala",,    55,"",    20,"",    35,"",    0.1,"",    0.0,"",    0.1,"",
"Knowledge of languages","        Luba-Kasai",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","        Mòoré",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","        Mwani",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","        Ndebele",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","        Rundi (Kirundi)",,    25,"",    15,"",    15,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","        Shona",,    45,"",    15,"",    20,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","        Soninke",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","        Sotho-Tswana languages",,    15,"",    10,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","        Swahili",,   305,"",   135,"",   170,"",    0.3,"",    0.3,"",    0.3,"",
"Knowledge of languages","        Wojenaka",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","        Wolof",,    55,"",    35,"",    25,"",    0.1,"",    0.1,"",    0.0,"",
"Knowledge of languages","        Yoruba",,   105,"",    65,"",    45,"",    0.1,"",    0.1,"",    0.1,"",
"Knowledge of languages","        Niger-Congo languages, n.i.e.",,   120,"",    60,"",    55,"",    0.1,"",    0.1,"",    0.1,"",
"Knowledge of languages","      Nilo-Saharan languages",,    20,"",    10,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","        Dinka",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","        Nuer",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","        Nilo-Saharan languages, n.i.e.",,    20,"",    10,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","        African, n.o.s.",,    10,"",     0,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","      Sign languages",,   195,"",    85,"",   105,"",    0.2,"",    0.2,"",    0.2,"",
"Knowledge of languages","        American Sign Language",,   190,"",    85,"",   105,"",    0.2,"",    0.2,"",    0.2,"",
"Knowledge of languages","        Quebec Sign Language",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","        Sign languages, n.i.e.",,    15,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","      Sino-Tibetan languages",,  4305,"",  1985,"",  2320,"",    4.0,"",    3.8,"",    4.2,"",
"Knowledge of languages","        Chinese languages",,  4215,"",  1945,"",  2270,"",    3.9,"",    3.7,"",    4.1,"",
"Knowledge of languages","          Hakka",,    70,"",    20,"",    50,"",    0.1,"",    0.0,"",    0.1,"",
"Knowledge of languages","          Mandarin",,  1805,"",   820,"",   980,"",    1.7,"",    1.6,"",    1.8,"",
"Knowledge of languages","          Min Dong",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","          Min Nan (Chaochow, Teochow, Fukien, Taiwanese)",,   150,"",    85,"",    65,"",    0.1,"",    0.2,"",    0.1,"",
"Knowledge of languages","          Wu (Shanghainese)",,    45,"",    15,"",    30,"",    0.0,"",    0.0,"",    0.1,"",
"Knowledge of languages","          Yue (Cantonese)",,  2910,"",  1320,"",  1585,"",    2.7,"",    2.5,"",    2.8,"",
"Knowledge of languages","          Chinese, n.o.s.",,    30,"",    15,"",    15,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","          Chinese languages, n.i.e.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","        Tibeto-Burman languages",,   105,"",    45,"",    55,"",    0.1,"",    0.1,"",    0.1,"",
"Knowledge of languages","          Burmese",,    35,"",    20,"",    20,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","          Kuki-Chin languages",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","          Karenic languages",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","            S'gaw Karen",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
