"Census Profile, 2021 Census of Population"
,,,"Scarborough Centre [Federal electoral district (2013 Representation Order)], Ontario",,,,,,,,,,,,
"Knowledge of languages","        Ntlakapamux (Thompson)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","        Secwepemctsin (Shuswap)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","        Squamish",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","        Straits",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","        Syilx (Okanagan)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","        Salish languages, n.i.e.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","      Siouan languages",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","        Assiniboine",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","        Dakota",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","        Stoney",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","        Siouan languages, n.i.e.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","      Tsimshian languages",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","        Gitxsan (Gitksan)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","        Nisga'a",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","        Tsimshian",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","      Wakashan languages",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","        Haisla",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","        Heiltsuk",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","        Kwak'wala (Kwakiutl)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","        Nuu-chah-nulth (Nootka)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","        Wakashan languages, n.i.e.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","      Indigenous languages, n.i.e.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","      Indigenous languages, n.o.s.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","    Non-Indigenous languages",, 70940,"", 34085,"", 36850,"",   63.6,"",   62.9,"",   64.3,"",
"Knowledge of languages","      Afro-Asiatic languages",,  6040,"",  3065,"",  2975,"",    5.4,"",    5.7,"",    5.2,"",
"Knowledge of languages","        Berber languages",,    20,"",    10,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","          Kabyle",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","          Tamazight",,    15,"",    10,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","          Berber languages, n.i.e.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","        Chadic languages",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","          Hausa",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","          Mina",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","        Coptic",,    20,"",    15,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","        Cushitic languages",,   410,"",   160,"",   250,"",    0.4,"",    0.3,"",    0.4,"",
"Knowledge of languages","          Bilen",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","          Oromo",,   130,"",    65,"",    70,"",    0.1,"",    0.1,"",    0.1,"",
"Knowledge of languages","          Somali",,   270,"",    95,"",   175,"",    0.2,"",    0.2,"",    0.3,"",
"Knowledge of languages","          Cushitic languages, n.i.e.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","        Semitic languages",,  5695,"",  2935,"",  2760,"",    5.1,"",    5.4,"",    4.8,"",
"Knowledge of languages","          Amharic",,   750,"",   365,"",   385,"",    0.7,"",    0.7,"",    0.7,"",
"Knowledge of languages","          Arabic",,  4770,"",  2500,"",  2265,"",    4.3,"",    4.6,"",    3.9,"",
"Knowledge of languages","          Aramaic languages",,    40,"",    20,"",    20,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","            Assyrian Neo-Aramaic",,    25,"",    10,"",    20,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","            Chaldean Neo-Aramaic",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","            Aramaic, n.o.s.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","          Harari",,   115,"",    45,"",    70,"",    0.1,"",    0.1,"",    0.1,"",
"Knowledge of languages","          Hebrew",,    70,"",    25,"",    55,"",    0.1,"",    0.0,"",    0.1,"",
"Knowledge of languages","          Maltese",,    10,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","          Tigrigna",,   365,"",   165,"",   205,"",    0.3,"",    0.3,"",    0.4,"",
"Knowledge of languages","          Semitic languages, n.i.e.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","      Austro-Asiatic languages",,   695,"",   320,"",   375,"",    0.6,"",    0.6,"",    0.7,"",
"Knowledge of languages","        Khmer (Cambodian)",,    70,"",    30,"",    40,"",    0.1,"",    0.1,"",    0.1,"",
"Knowledge of languages","        Vietnamese",,   630,"",   285,"",   340,"",    0.6,"",    0.5,"",    0.6,"",
"Knowledge of languages","        Austro-Asiatic languages, n.i.e",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","      Austronesian languages",, 12165,"",  5050,"",  7115,"",   10.9,"",    9.3,"",   12.4,"",
"Knowledge of languages","        Bikol",,    80,"",    45,"",    35,"",    0.1,"",    0.1,"",    0.1,"",
"Knowledge of languages","        Bisaya, n.o.s.",,   160,"",    65,"",    95,"",    0.1,"",    0.1,"",    0.2,"",
"Knowledge of languages","        Cebuano",,   485,"",   205,"",   285,"",    0.4,"",    0.4,"",    0.5,"",
"Knowledge of languages","        Fijian",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","        Hiligaynon",,   315,"",   125,"",   190,"",    0.3,"",    0.2,"",    0.3,"",
"Knowledge of languages","        Ilocano",,  1120,"",   465,"",   650,"",    1.0,"",    0.9,"",    1.1,"",
"Knowledge of languages","        Indonesian",,   120,"",    50,"",    70,"",    0.1,"",    0.1,"",    0.1,"",
"Knowledge of languages","        Kankanaey",,    15,"",    10,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","        Kinaray-a",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","        Malagasy languages",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","          Merina",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","          Malagasy, n.o.s.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","        Malay",,    55,"",    30,"",    25,"",    0.0,"",    0.1,"",    0.0,"",
"Knowledge of languages","        Pampangan (Kapampangan, Pampango)",,   175,"",    80,"",   105,"",    0.2,"",    0.1,"",    0.2,"",
"Knowledge of languages","        Pangasinan",,    50,"",    25,"",    25,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","        Tagalog (Pilipino, Filipino)",, 11690,"",  4845,"",  6845,"",   10.5,"",    8.9,"",   11.9,"",
"Knowledge of languages","        Waray-Waray",,    55,"",    25,"",    30,"",    0.0,"",    0.0,"",    0.1,"",
"Knowledge of languages","        Austronesian languages, n.i.e.",,   220,"",    70,"",   150,"",    0.2,"",    0.1,"",    0.3,"",
"Knowledge of languages","      Creole languages",,   420,"",   175,"",   245,"",    0.4,"",    0.3,"",    0.4,"",
"Knowledge of languages","        Haitian Creole",,   100,"",    30,"",    70,"",    0.1,"",    0.1,"",    0.1,"",
"Knowledge of languages","        Jamaican English Creole",,    45,"",    10,"",    35,"",    0.0,"",    0.0,"",    0.1,"",
"Knowledge of languages","        Krio",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","        Morisyen",,   100,"",    55,"",    45,"",    0.1,"",    0.1,"",    0.1,"",
"Knowledge of languages","        Sango",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","        Creole, n.o.s.",,   130,"",    65,"",    65,"",    0.1,"",    0.1,"",    0.1,"",
"Knowledge of languages","        Creole languages, n.i.e.",,    55,"",    20,"",    35,"",    0.0,"",    0.0,"",    0.1,"",
"Knowledge of languages","      Dravidian languages",, 12240,"",  6195,"",  6050,"",   11.0,"",   11.4,"",   10.5,"",
"Knowledge of languages","        Kannada",,   265,"",   135,"",   130,"",    0.2,"",    0.2,"",    0.2,"",
"Knowledge of languages","        Malayalam",,  1070,"",   605,"",   465,"",    1.0,"",    1.1,"",    0.8,"",
"Knowledge of languages","        Tamil",, 10240,"",  5030,"",  5210,"",    9.2,"",    9.3,"",    9.1,"",
"Knowledge of languages","        Telugu",,  1220,"",   735,"",   485,"",    1.1,"",    1.4,"",    0.8,"",
"Knowledge of languages","        Tulu",,    15,"",    10,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","        Dravidian languages, n.i.e.",,    20,"",    10,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","      Georgian",,    30,"",     0,"",    30,"",    0.0,"",    0.0,"",    0.1,"",
"Knowledge of languages","      Hmong-Mien languages",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","      Indo-European languages",, 31195,"", 15845,"", 15350,"",   28.0,"",   29.2,"",   26.8,"",
"Knowledge of languages","        Albanian",,   490,"",   275,"",   215,"",    0.4,"",    0.5,"",    0.4,"",
"Knowledge of languages","        Armenian",,   500,"",   230,"",   270,"",    0.4,"",    0.4,"",    0.5,"",
"Knowledge of languages","        Balto-Slavic languages",,  2600,"",  1180,"",  1420,"",    2.3,"",    2.2,"",    2.5,"",
"Knowledge of languages","        Baltic languages",,    30,"",    10,"",    20,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","            Latvian",,    30,"",    10,"",    20,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","            Lithuanian",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","          Slavic languages",,  2580,"",  1170,"",  1405,"",    2.3,"",    2.2,"",    2.4,"",
"Knowledge of languages","            Belarusian",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","            Bulgarian",,   190,"",   110,"",    80,"",    0.2,"",    0.2,"",    0.1,"",
"Knowledge of languages","            Czech",,    80,"",    30,"",    50,"",    0.1,"",    0.1,"",    0.1,"",
"Knowledge of languages","            Macedonian",,   940,"",   405,"",   530,"",    0.8,"",    0.7,"",    0.9,"",
"Knowledge of languages","            Polish",,   495,"",   200,"",   295,"",    0.4,"",    0.4,"",    0.5,"",
"Knowledge of languages","            Russian",,   555,"",   280,"",   275,"",    0.5,"",    0.5,"",    0.5,"",
"Knowledge of languages","            Rusyn",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","            Serbo-Croatian",,   415,"",   195,"",   220,"",    0.4,"",    0.4,"",    0.4,"",
"Knowledge of languages","              Bosnian",,    50,"",    25,"",    25,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","              Croatian",,   140,"",    65,"",    75,"",    0.1,"",    0.1,"",    0.1,"",
"Knowledge of languages","              Serbian",,   275,"",   130,"",   145,"",    0.2,"",    0.2,"",    0.3,"",
"Knowledge of languages","              Serbo-Croatian, n.i.e.",,    10,"",    10,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","            Slovak",,    45,"",    20,"",    25,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","            Slovene (Slovenian)",,    40,"",    10,"",    30,"",    0.0,"",    0.0,"",    0.1,"",
"Knowledge of languages","            Ukrainian",,    80,"",    30,"",    50,"",    0.1,"",    0.1,"",    0.1,"",
"Knowledge of languages","            Slavic languages, n.i.e.",,    10,"",    10,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","        Celtic languages",,    10,"",    10,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","          Irish",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","          Scottish Gaelic",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","          Welsh",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","          Celtic languages, n.i.e.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","        Germanic languages",,   740,"",   335,"",   405,"",    0.7,"",    0.6,"",    0.7,"",
"Knowledge of languages","          Frisian",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","          High German languages",,   610,"",   280,"",   330,"",    0.5,"",    0.5,"",    0.6,"",
"Knowledge of languages","            German",,   590,"",   280,"",   320,"",    0.5,"",    0.5,"",    0.6,"",
"Knowledge of languages","            Pennsylvania German",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","            Swiss German",,    25,"",     0,"",    20,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","            Yiddish",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","          Low Saxon-Low Franconian languages",,    95,"",    40,"",    55,"",    0.1,"",    0.1,"",    0.1,"",
"Knowledge of languages","            Afrikaans",,    15,"",     0,"",    15,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","            Dutch",,    70,"",    40,"",    35,"",    0.1,"",    0.1,"",    0.1,"",
"Knowledge of languages","            Low German, n.o.s.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","            Low Saxon",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
