"Census Profile, 2021 Census of Population"
,,,"Willowdale [Federal electoral district (2013 Representation Order)], Ontario",,,,,,,,,,,,
"Language spoken most often at home","          Igbo",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Kinyarwanda (Rwanda)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Lingala",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Luba-Kasai",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Mòoré",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Mwani",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Ndebele",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Rundi (Kirundi)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Shona",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Soninke",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Sotho-Tswana languages",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Swahili",,     5,"",     0,"",     5,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Wojenaka",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Wolof",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Yoruba",,     5,"",     0,"",     5,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Niger-Congo languages, n.i.e.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","        Nilo-Saharan languages",,    10,"",     5,"",     5,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Dinka",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Nuer",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Nilo-Saharan languages, n.i.e.",,     5,"",     5,"",     5,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          African, n.o.s.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","        Sign languages",,    20,"",    10,"",     5,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          American Sign Language",,    10,"",     5,"",     5,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Quebec Sign Language",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Sign languages, n.i.e.",,     5,"",     5,"",     5,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","        Sino-Tibetan languages",, 17330,"",  7515,"",  9815,"",   14.8,"",   13.5,"",   15.9,"",
"Language spoken most often at home","          Chinese languages",, 17295,"",  7495,"",  9800,"",   14.7,"",   13.4,"",   15.9,"",
"Language spoken most often at home","            Hakka",,    20,"",    10,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","            Mandarin",, 11425,"",  5025,"",  6400,"",    9.7,"",    9.0,"",   10.4,"",
"Language spoken most often at home","            Min Dong",,     5,"",     5,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","            Min Nan (Chaochow, Teochow, Fukien, Taiwanese)",,   320,"",   140,"",   185,"",    0.3,"",    0.3,"",    0.3,"",
"Language spoken most often at home","            Wu (Shanghainese)",,   135,"",    55,"",    80,"",    0.1,"",    0.1,"",    0.1,"",
"Language spoken most often at home","            Yue (Cantonese)",,  5225,"",  2180,"",  3045,"",    4.5,"",    3.9,"",    4.9,"",
"Language spoken most often at home","            Chinese, n.o.s.",,   165,"",    75,"",    85,"",    0.1,"",    0.1,"",    0.1,"",
"Language spoken most often at home","            Chinese languages, n.i.e.",,    10,"",     5,"",     5,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Tibeto-Burman languages",,    35,"",    20,"",    15,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","            Burmese",,     5,"",     0,"",     5,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","            Kuki-Chin languages",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","            Karenic languages",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","              S'gaw Karen",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","              Karenic languages, n.i.e.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","            Tibetan",,    30,"",    15,"",    15,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","            Tibeto-Burman languages, n.i.e.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Sino-Tibetan languages, n.i.e.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","        Tai-Kadai languages",,    30,"",    15,"",    20,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Lao",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Thai",,    30,"",    15,"",    20,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Tai-Kadai languages, n.i.e.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","        Turkic languages",,   575,"",   310,"",   265,"",    0.5,"",    0.6,"",    0.4,"",
"Language spoken most often at home","          Azerbaijani",,   185,"",    95,"",    85,"",    0.2,"",    0.2,"",    0.1,"",
"Language spoken most often at home","          Kazakh",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Turkish",,   360,"",   195,"",   170,"",    0.3,"",    0.3,"",    0.3,"",
"Language spoken most often at home","          Uyghur",,    10,"",     5,"",     5,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Uzbek",,    20,"",    10,"",     5,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Turkic languages, n.i.e.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","        Uralic languages",,   170,"",    80,"",    90,"",    0.1,"",    0.1,"",    0.1,"",
"Language spoken most often at home","          Estonian",,    15,"",    10,"",     5,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Finnish",,    10,"",     5,"",     5,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Hungarian",,   140,"",    65,"",    80,"",    0.1,"",    0.1,"",    0.1,"",
"Language spoken most often at home","        Other languages, n.i.e.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","  Multiple responses",, 10060,"",  4680,"",  5375,"",    8.6,"",    8.4,"",    8.7,"",
"Language spoken most often at home","    English and French",,   205,"",    85,"",   120,"",    0.2,"",    0.2,"",    0.2,"",
"Language spoken most often at home","    English and non-official language(s)",,  9475,"",  4440,"",  5035,"",    8.1,"",    8.0,"",    8.2,"",
"Language spoken most often at home","    French and non-official language(s)",,    25,"",    10,"",    20,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","    English, French and non-official language(s)",,    95,"",    50,"",    50,"",    0.1,"",    0.1,"",    0.1,"",
"Language spoken most often at home","    Multiple non-official languages",,   250,"",    95,"",   150,"",    0.2,"",    0.2,"",    0.2,"",
"Other language spoken regularly at home","Total - Other language(s) spoken regularly at home for the total population excluding institutional residents - 100% data",42,117390,"", 55730,"", 61660,"",  100.0,"",  100.0,"",  100.0,"",
"Other language spoken regularly at home","  None",, 75635,"", 36325,"", 39310,"",   64.4,"",   65.2,"",   63.8,"",
"Other language spoken regularly at home","  English",, 18950,"",  8830,"", 10115,"",   16.1,"",   15.8,"",   16.4,"",
"Other language spoken regularly at home","  French",,   750,"",   355,"",   390,"",    0.6,"",    0.6,"",    0.6,"",
"Other language spoken regularly at home","  Non-official language",, 16435,"",  7605,"",  8830,"",   14.0,"",   13.6,"",   14.3,"",
"Other language spoken regularly at home","    Indigenous",39,     5,"",     0,"",     5,"",    0.0,"",    0.0,"",    0.0,"",
"Other language spoken regularly at home","    Non-Indigenous",, 16430,"",  7605,"",  8830,"",   14.0,"",   13.6,"",   14.3,"",
"Other language spoken regularly at home","  English and French",,   245,"",   105,"",   140,"",    0.2,"",    0.2,"",    0.2,"",
"Other language spoken regularly at home","  English and non-official language(s)",,  2625,"",  1210,"",  1415,"",    2.2,"",    2.2,"",    2.3,"",
"Other language spoken regularly at home","  French and non-official language(s)",,   555,"",   240,"",   315,"",    0.5,"",    0.4,"",    0.5,"",
"Other language spoken regularly at home","  English, French and non-official language(s)",,    45,"",    20,"",    30,"",    0.0,"",    0.0,"",    0.0,"",
"Other language spoken regularly at home","  Multiple non-official languages",,  2145,"",  1040,"",  1105,"",    1.8,"",    1.9,"",    1.8,"",
"Knowledge of languages","Total - Knowledge of languages for the population in private households - 25% sample data",43,117125,"", 55485,"", 61635,"",  100.0,"",  100.0,"",  100.0,"",
"Knowledge of languages","  Official languages",,110255,"", 52730,"", 57520,"",   94.1,"",   95.0,"",   93.3,"",
"Knowledge of languages","    English",,110170,"", 52690,"", 57485,"",   94.1,"",   95.0,"",   93.3,"",
"Knowledge of languages","    French",,  7560,"",  3265,"",  4300,"",    6.5,"",    5.9,"",    7.0,"",
"Knowledge of languages","  Non-official languages",, 88590,"", 40805,"", 47785,"",   75.6,"",   73.5,"",   77.5,"",
"Knowledge of languages","    Indigenous languages",39,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","      Algonquian languages",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","        Blackfoot",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","        Cree-Innu languages",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","          Atikamekw",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","          Cree languages",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","            Ililimowin (Moose Cree)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","            Inu Ayimun (Southern East Cree)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","            Iyiyiw-Ayimiwin (Northern East Cree)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","            Nehinawewin (Swampy Cree)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","            Nehiyawewin (Plains Cree)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","            Nihithawiwin (Woods Cree)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","            Cree, n.o.s.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","          Innu (Montagnais)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","          Naskapi",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","        Eastern Algonquian languages",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","          Mi'kmaq",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","          Wolastoqewi (Malecite)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","        Ojibway-Potawatomi languages",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","          Anicinabemowin (Algonquin)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","          Oji-Cree",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","          Ojibway languages",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","            Anishinaabemowin (Chippewa)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","            Daawaamwin (Odawa)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","            Saulteau (Western Ojibway)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","            Ojibway, n.o.s.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","        Algonquian languages, n.i.e.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
