"Census Profile, 2021 Census of Population"
,,,"Toronto--St. Paul's [Federal electoral district (2013 Representation Order)], Ontario",,,,,,,,,,,,
"Language spoken most often at home","          Wolof",,     5,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Yoruba",,     5,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Niger-Congo languages, n.i.e.",,     5,"",     5,"",     5,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","        Nilo-Saharan languages",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Dinka",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Nuer",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Nilo-Saharan languages, n.i.e.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          African, n.o.s.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","        Sign languages",,    20,"",    10,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          American Sign Language",,    20,"",    10,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Quebec Sign Language",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Sign languages, n.i.e.",,     5,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","        Sino-Tibetan languages",,  1985,"",   875,"",  1110,"",    1.7,"",    1.6,"",    1.8,"",
"Language spoken most often at home","          Chinese languages",,  1975,"",   870,"",  1105,"",    1.7,"",    1.6,"",    1.8,"",
"Language spoken most often at home","            Hakka",,     5,"",     5,"",     5,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","            Mandarin",,  1220,"",   535,"",   690,"",    1.1,"",    1.0,"",    1.1,"",
"Language spoken most often at home","            Min Dong",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","            Min Nan (Chaochow, Teochow, Fukien, Taiwanese)",,    25,"",    10,"",    15,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","            Wu (Shanghainese)",,    10,"",    10,"",     5,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","            Yue (Cantonese)",,   690,"",   305,"",   385,"",    0.6,"",    0.6,"",    0.6,"",
"Language spoken most often at home","            Chinese, n.o.s.",,    15,"",    10,"",     5,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","            Chinese languages, n.i.e.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Tibeto-Burman languages",,    15,"",     5,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","            Burmese",,     5,"",     5,"",     5,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","            Kuki-Chin languages",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","            Karenic languages",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","              S'gaw Karen",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","              Karenic languages, n.i.e.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","            Tibetan",,     5,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","            Tibeto-Burman languages, n.i.e.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Sino-Tibetan languages, n.i.e.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","        Tai-Kadai languages",,    35,"",    15,"",    25,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Lao",,     5,"",     0,"",     5,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Thai",,    30,"",    10,"",    20,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Tai-Kadai languages, n.i.e.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","        Turkic languages",,   465,"",   225,"",   235,"",    0.4,"",    0.4,"",    0.4,"",
"Language spoken most often at home","          Azerbaijani",,    40,"",    20,"",    20,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Kazakh",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Turkish",,   400,"",   200,"",   200,"",    0.3,"",    0.4,"",    0.3,"",
"Language spoken most often at home","          Uyghur",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Uzbek",,     5,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Turkic languages, n.i.e.",,    15,"",     5,"",    15,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","        Uralic languages",,   225,"",    95,"",   125,"",    0.2,"",    0.2,"",    0.2,"",
"Language spoken most often at home","          Estonian",,    20,"",     5,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Finnish",,     5,"",     0,"",     5,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Hungarian",,   205,"",    85,"",   115,"",    0.2,"",    0.2,"",    0.2,"",
"Language spoken most often at home","        Other languages, n.i.e.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","  Multiple responses",,  5620,"",  2425,"",  3190,"",    4.9,"",    4.5,"",    5.2,"",
"Language spoken most often at home","    English and French",,   385,"",   160,"",   225,"",    0.3,"",    0.3,"",    0.4,"",
"Language spoken most often at home","    English and non-official language(s)",,  4980,"",  2160,"",  2815,"",    4.3,"",    4.0,"",    4.6,"",
"Language spoken most often at home","    French and non-official language(s)",,    45,"",    20,"",    25,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","    English, French and non-official language(s)",,    85,"",    35,"",    55,"",    0.1,"",    0.1,"",    0.1,"",
"Language spoken most often at home","    Multiple non-official languages",,   125,"",    50,"",    70,"",    0.1,"",    0.1,"",    0.1,"",
"Other language spoken regularly at home","Total - Other language(s) spoken regularly at home for the total population excluding institutional residents - 100% data",42,115430,"", 53585,"", 61845,"",  100.0,"",  100.0,"",  100.0,"",
"Other language spoken regularly at home","  None",, 91265,"", 42715,"", 48545,"",   79.1,"",   79.7,"",   78.5,"",
"Other language spoken regularly at home","  English",,  7480,"",  3395,"",  4090,"",    6.5,"",    6.3,"",    6.6,"",
"Other language spoken regularly at home","  French",,  1455,"",   650,"",   805,"",    1.3,"",    1.2,"",    1.3,"",
"Other language spoken regularly at home","  Non-official language",, 11695,"",  5225,"",  6470,"",   10.1,"",    9.8,"",   10.5,"",
"Other language spoken regularly at home","    Indigenous",39,    15,"",    10,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Other language spoken regularly at home","    Non-Indigenous",, 11680,"",  5215,"",  6465,"",   10.1,"",    9.7,"",   10.5,"",
"Other language spoken regularly at home","  English and French",,   135,"",    70,"",    65,"",    0.1,"",    0.1,"",    0.1,"",
"Other language spoken regularly at home","  English and non-official language(s)",,  1110,"",   520,"",   590,"",    1.0,"",    1.0,"",    1.0,"",
"Other language spoken regularly at home","  French and non-official language(s)",,   710,"",   300,"",   410,"",    0.6,"",    0.6,"",    0.7,"",
"Other language spoken regularly at home","  English, French and non-official language(s)",,    30,"",    15,"",    20,"",    0.0,"",    0.0,"",    0.0,"",
"Other language spoken regularly at home","  Multiple non-official languages",,  1545,"",   695,"",   850,"",    1.3,"",    1.3,"",    1.4,"",
"Knowledge of languages","Total - Knowledge of languages for the population in private households - 25% sample data",43,114095,"", 53000,"", 61100,"",  100.0,"",  100.0,"",  100.0,"",
"Knowledge of languages","  Official languages",,111745,"", 52135,"", 59605,"",   97.9,"",   98.4,"",   97.6,"",
"Knowledge of languages","    English",,111650,"", 52085,"", 59565,"",   97.9,"",   98.3,"",   97.5,"",
"Knowledge of languages","    French",, 14995,"",  6320,"",  8670,"",   13.1,"",   11.9,"",   14.2,"",
"Knowledge of languages","  Non-official languages",, 49320,"", 21970,"", 27360,"",   43.2,"",   41.5,"",   44.8,"",
"Knowledge of languages","    Indigenous languages",39,    65,"",    25,"",    40,"",    0.1,"",    0.0,"",    0.1,"",
"Knowledge of languages","      Algonquian languages",,    55,"",    20,"",    35,"",    0.0,"",    0.0,"",    0.1,"",
"Knowledge of languages","        Blackfoot",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","        Cree-Innu languages",,    35,"",     0,"",    25,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","          Atikamekw",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","          Cree languages",,    35,"",     0,"",    25,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","            Ililimowin (Moose Cree)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","            Inu Ayimun (Southern East Cree)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","            Iyiyiw-Ayimiwin (Northern East Cree)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","            Nehinawewin (Swampy Cree)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","            Nehiyawewin (Plains Cree)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","            Nihithawiwin (Woods Cree)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","            Cree, n.o.s.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","          Innu (Montagnais)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","          Naskapi",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","        Eastern Algonquian languages",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","          Mi'kmaq",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","          Wolastoqewi (Malecite)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","        Ojibway-Potawatomi languages",,    25,"",    15,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","          Anicinabemowin (Algonquin)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","          Oji-Cree",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","          Ojibway languages",,    25,"",    15,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","            Anishinaabemowin (Chippewa)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","            Daawaamwin (Odawa)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","            Saulteau (Western Ojibway)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","            Ojibway, n.o.s.",,    25,"",    15,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","        Algonquian languages, n.i.e.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","      Athabaskan languages",,    10,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","        Northern Athabaskan languages",,    10,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","          Dakelh (Carrier)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","          Dane-zaa (Beaver)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","          Dene, n.o.s.",,    10,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","          Gwich'in",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","          Slavey-Hare languages",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","            Deh Gah Ghotie Zhatie (South Slavey)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","            Satuotine Yati (North Slavey)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","            Slavey, n.o.s.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","          Tahltan languages",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","            Kaska (Nahani)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","            Tahltan",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","          Tlicho (Dogrib)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
