"Census Profile, 2021 Census of Population"
,,,"Etobicoke North [Federal electoral district (2013 Representation Order)], Ontario",,,,,,,,,,,,
"Mother tongue","                Serbo-Croatian, n.i.e.",,     5,"",     0,"",     5,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","              Slovak",,    40,"",    20,"",    20,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","              Slovene (Slovenian)",,    80,"",    30,"",    50,"",    0.1,"",    0.1,"",    0.1,"",
"Mother tongue","              Ukrainian",,   250,"",   125,"",   130,"",    0.2,"",    0.2,"",    0.2,"",
"Mother tongue","              Slavic languages, n.i.e.",,     5,"",     0,"",     5,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Celtic languages",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","            Irish",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","            Scottish Gaelic",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","            Welsh",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","            Celtic languages, n.i.e.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Germanic languages",,   360,"",   140,"",   225,"",    0.3,"",    0.2,"",    0.4,"",
"Mother tongue","            Frisian",,     5,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","            High German languages",,   275,"",   105,"",   170,"",    0.2,"",    0.2,"",    0.3,"",
"Mother tongue","              German",,   265,"",   105,"",   165,"",    0.2,"",    0.2,"",    0.3,"",
"Mother tongue","              Pennsylvania German",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","              Swiss German",,     5,"",     0,"",     5,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","              Yiddish",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","            Low Saxon-Low Franconian languages",,    65,"",    25,"",    35,"",    0.1,"",    0.0,"",    0.1,"",
"Mother tongue","              Afrikaans",,    10,"",     5,"",     5,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","              Dutch",,    50,"",    20,"",    30,"",    0.0,"",    0.0,"",    0.1,"",
"Mother tongue","              Low German, n.o.s.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","              Low Saxon",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","              Plautdietsch",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","              Vlaams (Flemish)",,     5,"",     5,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","            Scandinavian languages",,    25,"",    10,"",    15,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","              Danish",,     5,"",     5,"",     5,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","              Icelandic",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","              Norwegian",,    10,"",     5,"",     5,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","              Swedish",,     5,"",     5,"",     5,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","            Germanic languages, n.i.e.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Greek",,   305,"",   145,"",   155,"",    0.3,"",    0.3,"",    0.3,"",
"Mother tongue","          Indo-Iranian languages",, 20430,"", 10575,"",  9855,"",   17.7,"",   18.6,"",   16.8,"",
"Mother tongue","            Indo-Aryan languages",, 19165,"",  9955,"",  9215,"",   16.6,"",   17.5,"",   15.7,"",
"Mother tongue","              Assamese",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","              Bengali",,   870,"",   450,"",   415,"",    0.8,"",    0.8,"",    0.7,"",
"Mother tongue","              Gujarati",,  4955,"",  2640,"",  2320,"",    4.3,"",    4.6,"",    4.0,"",
"Mother tongue","              Hindi",,  1765,"",   940,"",   825,"",    1.5,"",    1.7,"",    1.4,"",
"Mother tongue","              Kacchi",,    50,"",    20,"",    30,"",    0.0,"",    0.0,"",    0.1,"",
"Mother tongue","              Kashmiri",,     5,"",     5,"",     5,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","              Konkani",,    40,"",    20,"",    20,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","              Marathi",,   145,"",    75,"",    70,"",    0.1,"",    0.1,"",    0.1,"",
"Mother tongue","              Nepali",,    75,"",    40,"",    35,"",    0.1,"",    0.1,"",    0.1,"",
"Mother tongue","              Oriya languages",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","                Odia",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","                Oriya, n.o.s.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","              Punjabi (Panjabi)",,  8135,"",  4175,"",  3955,"",    7.0,"",    7.3,"",    6.7,"",
"Mother tongue","              Rohingya",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","              Sindhi",,    30,"",    10,"",    15,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","              Sinhala (Sinhalese)",,   340,"",   170,"",   170,"",    0.3,"",    0.3,"",    0.3,"",
"Mother tongue","              Urdu",,  2695,"",  1370,"",  1325,"",    2.3,"",    2.4,"",    2.3,"",
"Mother tongue","              Indo-Aryan languages, n.i.e.",,    55,"",    35,"",    20,"",    0.0,"",    0.1,"",    0.0,"",
"Mother tongue","            Iranian languages",,  1260,"",   625,"",   640,"",    1.1,"",    1.1,"",    1.1,"",
"Mother tongue","              Baluchi",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","              Kurdish",,    55,"",    35,"",    25,"",    0.0,"",    0.1,"",    0.0,"",
"Mother tongue","              Parsi",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","              Pashto",,   175,"",    90,"",    85,"",    0.2,"",    0.2,"",    0.1,"",
"Mother tongue","              Persian languages",,  1030,"",   495,"",   535,"",    0.9,"",    0.9,"",    0.9,"",
"Mother tongue","                Dari",,   735,"",   335,"",   400,"",    0.6,"",    0.6,"",    0.7,"",
"Mother tongue","                Iranian Persian",,   155,"",    80,"",    75,"",    0.1,"",    0.1,"",    0.1,"",
"Mother tongue","                Persian (Farsi), n.o.s.",,   140,"",    80,"",    60,"",    0.1,"",    0.1,"",    0.1,"",
"Mother tongue","              Iranian languages, n.i.e.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","            Indo-Iranian languages, n.i.e.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Italic (Romance) languages",,  9185,"",  4380,"",  4805,"",    8.0,"",    7.7,"",    8.2,"",
"Mother tongue","            Catalan",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","            Italian",,  3150,"",  1480,"",  1675,"",    2.7,"",    2.6,"",    2.9,"",
"Mother tongue","            Portuguese",,  1205,"",   590,"",   620,"",    1.0,"",    1.0,"",    1.1,"",
"Mother tongue","            Romanian",,   170,"",    80,"",    90,"",    0.1,"",    0.1,"",    0.2,"",
"Mother tongue","            Spanish",,  4650,"",  2230,"",  2420,"",    4.0,"",    3.9,"",    4.1,"",
"Mother tongue","            Italic (Romance) languages, n.i.e.",,     5,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Indo-European languages, n.i.e.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","        Japanese",,    70,"",    25,"",    45,"",    0.1,"",    0.0,"",    0.1,"",
"Mother tongue","        Korean",,   385,"",   185,"",   210,"",    0.3,"",    0.3,"",    0.4,"",
"Mother tongue","        Mongolian",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","        Niger-Congo languages",,  2295,"",  1050,"",  1245,"",    2.0,"",    1.8,"",    2.1,"",
"Mother tongue","          Akan (Twi)",,   975,"",   450,"",   520,"",    0.8,"",    0.8,"",    0.9,"",
"Mother tongue","          Bamanankan",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Edo",,   130,"",    45,"",    80,"",    0.1,"",    0.1,"",    0.1,"",
"Mother tongue","          Éwé",,    25,"",    15,"",     5,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Fulah (Pular, Pulaar, Fulfulde)",,    10,"",     5,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Ga",,    25,"",    10,"",    15,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Ganda",,    50,"",    15,"",    30,"",    0.0,"",    0.0,"",    0.1,"",
"Mother tongue","          Gikuyu",,    25,"",    10,"",    15,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Igbo",,   170,"",    85,"",    80,"",    0.1,"",    0.1,"",    0.1,"",
"Mother tongue","          Kinyarwanda (Rwanda)",,     5,"",     5,"",     5,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Lingala",,     5,"",     5,"",     5,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Luba-Kasai",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Mòoré",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Mwani",,    25,"",    10,"",    20,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Ndebele",,     5,"",     0,"",     5,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Rundi (Kirundi)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Shona",,    15,"",     5,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Soninke",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Sotho-Tswana languages",,    10,"",     5,"",     5,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Swahili",,   245,"",   115,"",   135,"",    0.2,"",    0.2,"",    0.2,"",
"Mother tongue","          Wojenaka",,     5,"",     5,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Wolof",,     5,"",     5,"",     5,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Yoruba",,   410,"",   185,"",   225,"",    0.4,"",    0.3,"",    0.4,"",
"Mother tongue","          Niger-Congo languages, n.i.e.",,   155,"",    65,"",    85,"",    0.1,"",    0.1,"",    0.1,"",
"Mother tongue","        Nilo-Saharan languages",,    20,"",    10,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Dinka",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Nuer",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Nilo-Saharan languages, n.i.e.",,     5,"",     5,"",     5,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          African, n.o.s.",,    10,"",     5,"",     5,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","        Sign languages",,    15,"",    10,"",     5,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          American Sign Language",,    20,"",    10,"",     5,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Quebec Sign Language",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Sign languages, n.i.e.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","        Sino-Tibetan languages",,  1395,"",   670,"",   725,"",    1.2,"",    1.2,"",    1.2,"",
"Mother tongue","          Chinese languages",,  1190,"",   560,"",   630,"",    1.0,"",    1.0,"",    1.1,"",
"Mother tongue","            Hakka",,    20,"",     5,"",    15,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","            Mandarin",,   440,"",   205,"",   235,"",    0.4,"",    0.4,"",    0.4,"",
"Mother tongue","            Min Dong",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","            Min Nan (Chaochow, Teochow, Fukien, Taiwanese)",,    55,"",    30,"",    20,"",    0.0,"",    0.1,"",    0.0,"",
"Mother tongue","            Wu (Shanghainese)",,     5,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","            Yue (Cantonese)",,   635,"",   300,"",   335,"",    0.5,"",    0.5,"",    0.6,"",
"Mother tongue","            Chinese, n.o.s.",,    45,"",    20,"",    25,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","            Chinese languages, n.i.e.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Tibeto-Burman languages",,   200,"",   105,"",    95,"",    0.2,"",    0.2,"",    0.2,"",
"Mother tongue","            Burmese",,    40,"",    20,"",    20,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","            Kuki-Chin languages",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","            Karenic languages",,     5,"",     5,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","              S'gaw Karen",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","              Karenic languages, n.i.e.",,     5,"",     5,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","            Tibetan",,   150,"",    80,"",    75,"",    0.1,"",    0.1,"",    0.1,"",
"Mother tongue","            Tibeto-Burman languages, n.i.e.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Sino-Tibetan languages, n.i.e.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","        Tai-Kadai languages",,    60,"",    30,"",    35,"",    0.1,"",    0.1,"",    0.1,"",
"Mother tongue","          Lao",,    45,"",    20,"",    15,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Thai",,    25,"",     5,"",    15,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Tai-Kadai languages, n.i.e.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","        Turkic languages",,   370,"",   205,"",   170,"",    0.3,"",    0.4,"",    0.3,"",
"Mother tongue","          Azerbaijani",,    15,"",    10,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Kazakh",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Turkish",,   350,"",   190,"",   160,"",    0.3,"",    0.3,"",    0.3,"",
"Mother tongue","          Uyghur",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Uzbek",,     5,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Turkic languages, n.i.e.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","        Uralic languages",,   290,"",   135,"",   155,"",    0.3,"",    0.2,"",    0.3,"",
"Mother tongue","          Estonian",,     5,"",     0,"",     5,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Finnish",,    10,"",     0,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Hungarian",,   280,"",   135,"",   145,"",    0.2,"",    0.2,"",    0.2,"",
"Mother tongue","        Other languages, n.i.e.",,    15,"",    10,"",     5,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","  Multiple responses",,  9330,"",  4640,"",  4690,"",    8.1,"",    8.2,"",    8.0,"",
"Mother tongue","    English and French",,   320,"",   155,"",   165,"",    0.3,"",    0.3,"",    0.3,"",
"Mother tongue","    English and non-official language(s)",,  7885,"",  3930,"",  3960,"",    6.8,"",    6.9,"",    6.8,"",
"Mother tongue","    French and non-official language(s)",,   185,"",    95,"",    90,"",    0.2,"",    0.2,"",    0.2,"",
"Mother tongue","    English, French and non-official language(s)",,   165,"",    65,"",   100,"",    0.1,"",    0.1,"",    0.2,"",
"Mother tongue","    Multiple non-official languages",,   770,"",   390,"",   380,"",    0.7,"",    0.7,"",    0.6,"",
"All languages spoken at home","Total - All languages spoken at home for the total population excluding institutional residents - 100% data",40,115520,"", 56920,"", 58605,"",  100.0,"",  100.0,"",  100.0,"",
"All languages spoken at home","  English",, 52905,"", 26370,"", 26530,"",   45.8,"",   46.3,"",   45.3,"",
"All languages spoken at home","  French",,   315,"",   145,"",   170,"",    0.3,"",    0.3,"",    0.3,"",
"All languages spoken at home","  Non-official language",, 17275,"",  8290,"",  8985,"",   15.0,"",   14.6,"",   15.3,"",
"All languages spoken at home","    Indigenous",39,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"All languages spoken at home","    Non-Indigenous",, 17270,"",  8290,"",  8985,"",   14.9,"",   14.6,"",   15.3,"",
"All languages spoken at home","  English and French",,   750,"",   330,"",   420,"",    0.6,"",    0.6,"",    0.7,"",
"All languages spoken at home","  English and non-official language(s)",, 40475,"", 19965,"", 20515,"",   35.0,"",   35.1,"",   35.0,"",
