"Census Profile, 2021 Census of Population"
,,,"Don Valley East [Federal electoral district (2013 Representation Order)], Ontario",,,,,,,,,,,,
"Knowledge of languages","          Somali",,   370,"",   145,"",   225,"",    0.4,"",    0.3,"",    0.5,"",
"Knowledge of languages","          Cushitic languages, n.i.e.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","        Semitic languages",,  6245,"",  3085,"",  3160,"",    6.6,"",    6.9,"",    6.4,"",
"Knowledge of languages","          Amharic",,   650,"",   295,"",   355,"",    0.7,"",    0.7,"",    0.7,"",
"Knowledge of languages","          Arabic",,  5205,"",  2620,"",  2580,"",    5.5,"",    5.9,"",    5.2,"",
"Knowledge of languages","          Aramaic languages",,    60,"",    30,"",    25,"",    0.1,"",    0.1,"",    0.1,"",
"Knowledge of languages","            Assyrian Neo-Aramaic",,    20,"",    20,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","            Chaldean Neo-Aramaic",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","            Aramaic, n.o.s.",,    25,"",    15,"",    15,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","          Harari",,    75,"",    25,"",    50,"",    0.1,"",    0.1,"",    0.1,"",
"Knowledge of languages","          Hebrew",,   110,"",    55,"",    45,"",    0.1,"",    0.1,"",    0.1,"",
"Knowledge of languages","          Maltese",,    25,"",    10,"",    15,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","          Tigrigna",,   460,"",   200,"",   255,"",    0.5,"",    0.4,"",    0.5,"",
"Knowledge of languages","          Semitic languages, n.i.e.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","      Austro-Asiatic languages",,   400,"",   155,"",   245,"",    0.4,"",    0.3,"",    0.5,"",
"Knowledge of languages","        Khmer (Cambodian)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","        Vietnamese",,   370,"",   150,"",   220,"",    0.4,"",    0.3,"",    0.4,"",
"Knowledge of languages","        Austro-Asiatic languages, n.i.e",,    15,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","      Austronesian languages",,  6055,"",  2290,"",  3765,"",    6.4,"",    5.1,"",    7.6,"",
"Knowledge of languages","        Bikol",,    45,"",    15,"",    30,"",    0.0,"",    0.0,"",    0.1,"",
"Knowledge of languages","        Bisaya, n.o.s.",,    65,"",    30,"",    30,"",    0.1,"",    0.1,"",    0.1,"",
"Knowledge of languages","        Cebuano",,   160,"",    45,"",   110,"",    0.2,"",    0.1,"",    0.2,"",
"Knowledge of languages","        Fijian",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","        Hiligaynon",,   190,"",    65,"",   130,"",    0.2,"",    0.1,"",    0.3,"",
"Knowledge of languages","        Ilocano",,   565,"",   240,"",   325,"",    0.6,"",    0.5,"",    0.7,"",
"Knowledge of languages","        Indonesian",,    60,"",    15,"",    45,"",    0.1,"",    0.0,"",    0.1,"",
"Knowledge of languages","        Kankanaey",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","        Kinaray-a",,    15,"",    10,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","        Malagasy languages",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","          Merina",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","          Malagasy, n.o.s.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","        Malay",,    75,"",    40,"",    35,"",    0.1,"",    0.1,"",    0.1,"",
"Knowledge of languages","        Pampangan (Kapampangan, Pampango)",,    80,"",    15,"",    65,"",    0.1,"",    0.0,"",    0.1,"",
"Knowledge of languages","        Pangasinan",,    55,"",    30,"",    25,"",    0.1,"",    0.1,"",    0.1,"",
"Knowledge of languages","        Tagalog (Pilipino, Filipino)",,  5800,"",  2170,"",  3630,"",    6.1,"",    4.9,"",    7.3,"",
"Knowledge of languages","        Waray-Waray",,    45,"",     0,"",    40,"",    0.0,"",    0.0,"",    0.1,"",
"Knowledge of languages","        Austronesian languages, n.i.e.",,   170,"",    75,"",    95,"",    0.2,"",    0.2,"",    0.2,"",
"Knowledge of languages","      Creole languages",,   235,"",    80,"",   150,"",    0.2,"",    0.2,"",    0.3,"",
"Knowledge of languages","        Haitian Creole",,    45,"",    15,"",    35,"",    0.0,"",    0.0,"",    0.1,"",
"Knowledge of languages","        Jamaican English Creole",,    40,"",     0,"",    30,"",    0.0,"",    0.0,"",    0.1,"",
"Knowledge of languages","        Krio",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","        Morisyen",,    30,"",    10,"",    20,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","        Sango",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","        Creole, n.o.s.",,    80,"",    30,"",    50,"",    0.1,"",    0.1,"",    0.1,"",
"Knowledge of languages","        Creole languages, n.i.e.",,    35,"",    25,"",    15,"",    0.0,"",    0.1,"",    0.0,"",
"Knowledge of languages","      Dravidian languages",,  2660,"",  1410,"",  1250,"",    2.8,"",    3.2,"",    2.5,"",
"Knowledge of languages","        Kannada",,   155,"",    80,"",    75,"",    0.2,"",    0.2,"",    0.2,"",
"Knowledge of languages","        Malayalam",,   235,"",   135,"",   100,"",    0.2,"",    0.3,"",    0.2,"",
"Knowledge of languages","        Tamil",,  1780,"",   880,"",   895,"",    1.9,"",    2.0,"",    1.8,"",
"Knowledge of languages","        Telugu",,   700,"",   425,"",   275,"",    0.7,"",    1.0,"",    0.6,"",
"Knowledge of languages","        Tulu",,    10,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","        Dravidian languages, n.i.e.",,    10,"",     0,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","      Georgian",,    10,"",    10,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","      Hmong-Mien languages",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","      Indo-European languages",, 33765,"", 16305,"", 17465,"",   35.8,"",   36.6,"",   35.1,"",
"Knowledge of languages","        Albanian",,   710,"",   320,"",   390,"",    0.8,"",    0.7,"",    0.8,"",
"Knowledge of languages","        Armenian",,   845,"",   410,"",   435,"",    0.9,"",    0.9,"",    0.9,"",
"Knowledge of languages","        Balto-Slavic languages",,  5155,"",  2405,"",  2750,"",    5.5,"",    5.4,"",    5.5,"",
"Knowledge of languages","        Baltic languages",,   140,"",    55,"",    85,"",    0.1,"",    0.1,"",    0.2,"",
"Knowledge of languages","            Latvian",,   100,"",    35,"",    65,"",    0.1,"",    0.1,"",    0.1,"",
"Knowledge of languages","            Lithuanian",,    40,"",    25,"",    15,"",    0.0,"",    0.1,"",    0.0,"",
"Knowledge of languages","          Slavic languages",,  5055,"",  2370,"",  2685,"",    5.4,"",    5.3,"",    5.4,"",
"Knowledge of languages","            Belarusian",,    20,"",    10,"",    15,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","            Bulgarian",,   545,"",   260,"",   285,"",    0.6,"",    0.6,"",    0.6,"",
"Knowledge of languages","            Czech",,   170,"",    80,"",    90,"",    0.2,"",    0.2,"",    0.2,"",
"Knowledge of languages","            Macedonian",,   445,"",   190,"",   260,"",    0.5,"",    0.4,"",    0.5,"",
"Knowledge of languages","            Polish",,   550,"",   270,"",   285,"",    0.6,"",    0.6,"",    0.6,"",
"Knowledge of languages","            Russian",,  1580,"",   735,"",   845,"",    1.7,"",    1.6,"",    1.7,"",
"Knowledge of languages","            Rusyn",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","            Serbo-Croatian",,  1055,"",   490,"",   565,"",    1.1,"",    1.1,"",    1.1,"",
"Knowledge of languages","              Bosnian",,   185,"",   100,"",    85,"",    0.2,"",    0.2,"",    0.2,"",
"Knowledge of languages","              Croatian",,   295,"",   135,"",   155,"",    0.3,"",    0.3,"",    0.3,"",
"Knowledge of languages","              Serbian",,   860,"",   395,"",   465,"",    0.9,"",    0.9,"",    0.9,"",
"Knowledge of languages","              Serbo-Croatian, n.i.e.",,    45,"",    15,"",    25,"",    0.0,"",    0.0,"",    0.1,"",
"Knowledge of languages","            Slovak",,   895,"",   470,"",   430,"",    0.9,"",    1.1,"",    0.9,"",
"Knowledge of languages","            Slovene (Slovenian)",,    35,"",    15,"",    25,"",    0.0,"",    0.0,"",    0.1,"",
"Knowledge of languages","            Ukrainian",,   255,"",    95,"",   160,"",    0.3,"",    0.2,"",    0.3,"",
"Knowledge of languages","            Slavic languages, n.i.e.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","        Celtic languages",,    25,"",    10,"",    15,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","          Irish",,    15,"",    10,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","          Scottish Gaelic",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","          Welsh",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","          Celtic languages, n.i.e.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","        Germanic languages",,  1130,"",   485,"",   645,"",    1.2,"",    1.1,"",    1.3,"",
"Knowledge of languages","          Frisian",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","          High German languages",,   870,"",   370,"",   500,"",    0.9,"",    0.8,"",    1.0,"",
"Knowledge of languages","            German",,   830,"",   345,"",   485,"",    0.9,"",    0.8,"",    1.0,"",
"Knowledge of languages","            Pennsylvania German",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","            Swiss German",,    25,"",     0,"",    25,"",    0.0,"",    0.0,"",    0.1,"",
"Knowledge of languages","            Yiddish",,    20,"",    15,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","          Low Saxon-Low Franconian languages",,   225,"",   100,"",   125,"",    0.2,"",    0.2,"",    0.3,"",
"Knowledge of languages","            Afrikaans",,    55,"",    10,"",    40,"",    0.1,"",    0.0,"",    0.1,"",
"Knowledge of languages","            Dutch",,   145,"",    80,"",    65,"",    0.2,"",    0.2,"",    0.1,"",
"Knowledge of languages","            Low German, n.o.s.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","            Low Saxon",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","            Plautdietsch",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","            Vlaams (Flemish)",,    25,"",    10,"",    15,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","          Scandinavian languages",,    60,"",    25,"",    30,"",    0.1,"",    0.1,"",    0.1,"",
"Knowledge of languages","            Danish",,    30,"",    10,"",    20,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","            Icelandic",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","            Norwegian",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","            Swedish",,    30,"",    20,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","          Germanic languages, n.i.e.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","        Greek",,  3035,"",  1430,"",  1605,"",    3.2,"",    3.2,"",    3.2,"",
"Knowledge of languages","        Indo-Iranian languages",, 18150,"",  9195,"",  8950,"",   19.2,"",   20.6,"",   18.0,"",
"Knowledge of languages","          Indo-Aryan languages",, 12900,"",  6530,"",  6375,"",   13.7,"",   14.6,"",   12.8,"",
"Knowledge of languages","            Assamese",,    15,"",    10,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","            Bengali",,  1795,"",   905,"",   890,"",    1.9,"",    2.0,"",    1.8,"",
"Knowledge of languages","            Gujarati",,  3870,"",  1890,"",  1975,"",    4.1,"",    4.2,"",    4.0,"",
"Knowledge of languages","            Hindi",,  5250,"",  2725,"",  2515,"",    5.6,"",    6.1,"",    5.1,"",
"Knowledge of languages","            Kacchi",,  1100,"",   440,"",   660,"",    1.2,"",    1.0,"",    1.3,"",
"Knowledge of languages","            Kashmiri",,    10,"",    10,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","            Konkani",,    75,"",    30,"",    40,"",    0.1,"",    0.1,"",    0.1,"",
"Knowledge of languages","            Marathi",,   305,"",   145,"",   160,"",    0.3,"",    0.3,"",    0.3,"",
"Knowledge of languages","            Nepali",,    85,"",    55,"",    35,"",    0.1,"",    0.1,"",    0.1,"",
"Knowledge of languages","            Oriya languages",,    20,"",    10,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","              Odia",,    20,"",    10,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","              Oriya, n.o.s.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","            Punjabi (Panjabi)",,   915,"",   510,"",   405,"",    1.0,"",    1.1,"",    0.8,"",
"Knowledge of languages","            Rohingya",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","            Sindhi",,   160,"",    90,"",    75,"",    0.2,"",    0.2,"",    0.2,"",
"Knowledge of languages","            Sinhala (Sinhalese)",,   300,"",   165,"",   130,"",    0.3,"",    0.4,"",    0.3,"",
"Knowledge of languages","            Urdu",,  5000,"",  2520,"",  2480,"",    5.3,"",    5.7,"",    5.0,"",
"Knowledge of languages","            Indo-Aryan languages, n.i.e.",,    70,"",    30,"",    35,"",    0.1,"",    0.1,"",    0.1,"",
"Knowledge of languages","          Iranian languages",,  6010,"",  3085,"",  2915,"",    6.4,"",    6.9,"",    5.9,"",
"Knowledge of languages","            Baluchi",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","            Kurdish",,   400,"",   215,"",   195,"",    0.4,"",    0.5,"",    0.4,"",
"Knowledge of languages","            Parsi",,    15,"",    15,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","            Pashto",,  1115,"",   600,"",   515,"",    1.2,"",    1.3,"",    1.0,"",
"Knowledge of languages","            Persian languages",,  5040,"",  2595,"",  2445,"",    5.3,"",    5.8,"",    4.9,"",
"Knowledge of languages","              Dari",,  2475,"",  1265,"",  1215,"",    2.6,"",    2.8,"",    2.4,"",
"Knowledge of languages","              Iranian Persian",,  2130,"",  1085,"",  1045,"",    2.3,"",    2.4,"",    2.1,"",
"Knowledge of languages","              Persian (Farsi), n.o.s.",,   570,"",   320,"",   250,"",    0.6,"",    0.7,"",    0.5,"",
"Knowledge of languages","            Iranian languages, n.i.e.",,    75,"",    45,"",    30,"",    0.1,"",    0.1,"",    0.1,"",
"Knowledge of languages","          Indo-Iranian languages, n.i.e.",,    10,"",     0,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","        Italic (Romance) languages",,  6150,"",  2750,"",  3400,"",    6.5,"",    6.2,"",    6.8,"",
